ano,co_item,area,texto,difficulty_score,n_palavras,media_palavras_por_sentenca,pct_palavras_longas,n_conectivos_logicos,tem_negacao,tem_formula_ou_numero,tem_imagem,area_linguagens,area_humanas,area_natureza,area_matematica
2024,118285,LC,,0.599468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140787,LC,,0.785586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,26631,LC,"!
!
!
!
!
!
!
!
!
!
!
!
!
!
!
!
!






 






 


 !




*020125AM16*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO •",0.776718,43.0,21.5,0.1395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,140816,LC,C,0.844103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140673,LC,,0.711847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140769,LC,,0.834871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,47987,LC,*020125AM32*,0.755266,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,118208,LC,*020125AM32*,0.599857,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140663,LC,"*020125AM31*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
• MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO",0.867648,17.0,17.0,0.3529,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140714,LC,"*020125AM31*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
• MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO",0.722591,17.0,17.0,0.3529,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,141399,LC,,0.809401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,150662,LC,,0.740312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140935,LC,,0.815824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,150780,LC,,0.431955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,14475,LC,"QUESTÃO 133	
O Cerrado e a Amazônia abrigam grande número de 
serpentes popularmente conhecidas como cobras-corais. 
Na Amazônia predominam as corais-verdadeiras, que 
são peçonhentas, enquanto no Cerrado prevalecem as 
falsas-corais, que não possuem peçonha. Essas espécies 
apresentam um padrão de coloração muito semelhante. 
Essa similaridade traz uma vantagem tanto para as corais 
falsas como para as verdadeiras.
FRANÇA, F. G. R. [...] serpentes corais em ambientes 
campestres, savânicos e florestais da América do Sul. 
Brasília: UnB, 2008 (adaptado).
Nas fotografias, são apresentados exemplos dessas 
serpentes: uma coral-verdadeira e uma falsa-coral.
SILVA, L. C.; COTTA, G. A.; RESENDE, F. C. Cobra-coral: aplicativo 
educativo para reconhecimento das cobras-corais do estado de 
Minas Gerais, Brasil. Herpetologia Brasileira, 
n. 1, 2021 (adaptado).
Qual é a vantagem dessa similaridade para as falsas-corais?
A	Facilita a captura de presas.
B	Diminui a competição por recursos.
C	Possibilita a geração de indivíduos híbridos.
D	Reduz a possibilidade de sofrerem predação.
E	Otimiza o encontro de parceiros reprodutivos.
QUESTÃO 134	
O exoesqueleto dos crustáceos é formado por quitina 
e impregnações de sais calcários e, por isso, é mais 
duro quando comparado com o exoesqueleto de outros 
artrópodes. Esse revestimento externo confere proteção, 
mas, por ser duro, limita o crescimento desses animais.
Para superar essa limitação, o exoesqueleto deve ser
A	formado somente na fase adulta do animal.
B	fragmentado para expansão nas áreas de articulação.
C	modelado continuamente para ajuste ao tamanho do corpo.
D	substituído por meio de mudas que ocorrem periodicamente.
E	impregnado por pequena quantidade de sais para sua 
distensão.
QUESTÃO 135	
Um dos exemplos mais conhecidos de herança 
recessiva ligada ao cromossomo X é o daltonismo. 
Como em qualquer distúrbio recessivo ligado ao 
cromossomo X, existem muito mais homens apresentando 
o fenótipo com esse tipo de daltonismo do que mulheres. 
Um casal formado por um homem não daltônico e por uma 
mulher gestante também não daltônica, mas portadora 
do gene recessivo para esse tipo de daltonismo, está 
esperando um bebê. Em uma das consultas de pré-natal, 
o casal recebeu um heredograma que contém todas as 
possibilidades de genótipo para esse bebê.
Considere a legenda:
Mulher heterozigota portadora 
do gene para daltonismo
Mulher não daltônica
Mulher daltônica
Homem não daltônico
Homem daltônico
GRIFFITHS, A. et al. Introdução à genética. Rio de Janeiro: 
Guanabara Koogan, 2016 (adaptado).
Qual heredograma foi recebido pelo casal?
A	 
B	 
C	 
D	 
E	 
*020125AM15*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
• CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO",0.441551,411.0,11.11,0.253,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,141238,LC,,0.904216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,140807,LC,".
D	triângulo equilátero, pois a área do jardim, em metro quadrado, será k 2 3",0.529658,16.0,16.0,0.1875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,150768,LC,,0.452784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,141207,LC,,0.655339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2024,141025,CH,,0.528641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024,97926,CH,,0.798108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024,140213,CH,,0.76426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024,140379,CH,,0.877929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024,150677,LC,"QUESTÃO 161	
Uma empresa tem 400 funcionários, distribuídos em 
três setores: administrativo, logística e produção. O gráfico 
apresenta a distribuição quantitativa desses funcionários, 
por setor e por faixa etária.
Uma viagem de férias será sorteada entre esses 
funcionários, de forma que todos terão igual probabilidade 
de serem sorteados.
A maior probabilidade é que o funcionário sorteado esteja 
na faixa etária
A	entre 25 e 45 anos, pois é a faixa etária com maior 
quantidade de funcionários.
B	entre 25 e 45 anos, pois é a única faixa etária cujas 
porcentagens são maiores do que as porcentagens 
mínimas de cada setor.
C	até 25 anos, pois é a única faixa etária cujos percentuais 
associados aos setores aumentam com o aumento da 
quantidade de funcionários por setor.
D	até 25 anos, pois é a faixa etária que apresenta maior 
quantidade de funcionários no setor de produção, 
que é o setor que emprega metade dos funcionários 
dessa empresa.
E	a partir de 45 anos, pois a soma das porcentagens 
associadas a essa faixa etária é 110%, que é maior do 
que as respectivas somas associadas às outras faixas 
etárias, que são 105% e 85%.
QUESTÃO 162	
Em um jogo virtual para celular, um personagem pode 
percorrer trajetórias retilíneas voando ou se deslocando ao 
longo de paredes. Considere que o personagem descreve 
a trajetória ABCDEF, em que os pontos A, D e E estão em 
um plano paralelo ao que contém os pontos B e C, sendo 
esses dois planos ortogonais ao plano da base que contém 
o ponto F, conforme a figura.
A projeção ortogonal, sobre o plano da base, da trajetória 
ABCDEF descrita pelo personagem é
A	
B	
C	
D	
E	
*020125AM26*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO •",0.623709,296.0,26.91,0.1655,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,10593,LC,"QUESTÃO 163	
O tamanho mínimo que a visão humana é capaz de 
visualizar sem o uso de equipamento auxiliar é equivalente 
a 100 micrômetros (1 micrômetro = 10-3 milímetros). 
Uma estudante pretende visualizar e analisar hemácias 
do sangue humano, que medem 0,007 mm de diâmetro. 
Ela adquiriu um microscópio óptico que tem uma lente 
ocular que amplia em 10 vezes a imagem do objeto em 
observação, e um conjunto de lentes objetivas com estas 
capacidades de ampliação:
•	 lente I: 2 vezes;
•	 lente II: 10 vezes;
•	 lente III: 15 vezes;
•	 lente IV: 1,1 vez;
•	 lente V: 1,4 vez.
O funcionamento desse microscópio permite o uso da 
lente ocular sozinha ou a combinação dela com uma 
de suas lentes objetivas, proporcionando, nesse caso, 
um aumento de sua capacidade de ampliação final, que é 
dada pelo produto entre as capacidades de ampliação da 
ocular e da objetiva.
Essa estudante pretende selecionar a lente objetiva de 
menor capacidade de ampliação que permita, na combinação 
com a ocular, visualizar hemácias do sangue humano.
A lente objetiva a ser selecionada pela estudante é a
A	I.
B	II.
C	III.
D	IV.
E	V.
QUESTÃO 164	
Ao calcular a média de suas notas em 4 provas, um 
estudante dividiu, por engano, a soma das notas por 5. 
Com isso, a média obtida foi 1 unidade menor do que 
deveria ser, caso fosse calculada corretamente.
O valor correto da média das notas desse estudante é
A	4.
B	5.
C	6.
D	19.
E	21.
QUESTÃO 165	
Para abrir a porta de uma empresa, cada funcionário 
deve cadastrar uma senha utilizando um teclado 
alfanumérico como o representado na figura.
Por exemplo: a tecla que contém o número 2 traz as 
letras correlacionadas A, B e C. Cada toque nessa tecla 
mostra, sequencialmente, os seguintes caracteres: 2, A, B 
e C. Para os próximos toques, essa sequência se repete. 
As demais teclas funcionam da mesma maneira.
As senhas a serem cadastradas pelos funcionários 
devem conter 5 caracteres, sendo 2 algarismos distintos 
seguidos de 3 letras diferentes, nessa ordem. Um funcionário 
irá cadastrar a sua primeira senha, podendo escolher entre 
as teclas que apresentam os números 1, 2, 5, 7 e 0 e as 
respectivas letras correlacionadas, quando houver.
O número de possibilidades diferentes que esse 
funcionário tem para cadastrar sua senha é
A	11 520.
B	14 400.
C	18 000.
D	312 000.
E	390 000.
*020125AM27*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
• MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO",0.598928,421.0,15.59,0.1615,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,150605,LC,"QUESTÃO 166	
Um artesão utiliza dois tipos de componentes, X e 
Y, nos enfeites que produz. Ele sempre compra todos os 
componentes em uma mesma loja. O quadro apresenta 
os preços dos dois tipos de componentes nas lojas I e II.
Lojas
Preços dos componentes (R$)
X
Y
I
3,00
1,00
II
2,00
4,00
Ele confeccionará enfeites formados por duas unidades 
do componente X e uma unidade do componente Y e 
efetuará a compra na loja que oferecer o menor valor total 
para a confecção de um enfeite.
O artesão efetuará a compra na loja
A	I, pois o valor é R$ 7,00.
B	I, pois o valor é R$ 4,00.
C	II, pois o valor é R$ 6,00.
D	I, pois anuncia o componente com o menor preço.
E	II, pois o componente X, que é o mais utilizado, tem 
menor preço.
QUESTÃO 167	
João e Felipe participaram, na escola, de uma maratona 
de matemática na qual, durante uma semana, resolveram 
200 questões cada. Nessa maratona, a porcentagem P de 
acertos de cada participante é convertida em um conceito:
•	 insatisfatório: se 0 ≤ P < 50;
•	 regular: se 50 ≤ P < 60;
•	 bom: se 60 ≤ P < 75;
•	 muito bom: se 75 ≤ P < 90;
•	 excelente: se 90 ≤ P ≤ 100.
João acertou 75% das questões da maratona e Felipe 
acertou 30% a menos que a quantidade de questões que 
João acertou.
Os conceitos de João e Felipe foram, respectivamente,
A	muito bom e bom.
B	muito bom e regular.
C	muito bom e insatisfatório.
D	bom e regular.
E	bom e insatisfatório.
QUESTÃO 168	
Três grandezas (I, II e III) se relacionam entre si. 
Os gráficos a seguir, formados por segmentos de reta, 
descrevem as relações de dependência existentes entre 
as grandezas I e II, e entre as grandezas II e III.
   
O valor máximo assumido pela grandeza III, quando a 
grandeza I varia de 1 a 3, é
A	1,0.
B	2,5.
C	3,0.
D	3,5.
E	4,0.
*020125AM28*
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM20E4ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024
MATEMÁTICA E SUAS TECNOLOGIAS • 2º DIA • CADERNO 5 • AMARELO •",0.502455,357.0,14.28,0.1148,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
