id,ano,area,label,perm_idx,pos_correta,letra_escolhida,conteudo_escolhido_id,acertou,conf_logprob
questao_77,2023,CH,B,4,C,C,1,True,0.681963
questao_78,2023,CH,C,0,C,E,4,False,0.445673
questao_78,2023,CH,C,1,B,B,2,True,0.325288
questao_78,2023,CH,C,2,A,E,1,False,0.390155
questao_78,2023,CH,C,3,E,E,2,True,0.759245
questao_78,2023,CH,C,4,D,D,2,True,0.45429
questao_79,2023,CH,D,0,D,D,3,True,0.399419
questao_79,2023,CH,D,1,C,C,3,True,0.371141
questao_79,2023,CH,D,2,B,B,3,True,0.427143
questao_79,2023,CH,D,3,A,A,3,True,0.281448
questao_79,2023,CH,D,4,E,E,3,True,0.367331
questao_80,2023,CH,C,0,C,D,3,False,0.290392
questao_80,2023,CH,C,1,B,B,2,True,0.252803
questao_80,2023,CH,C,2,A,E,1,False,0.232122
questao_80,2023,CH,C,3,E,D,1,False,0.353437
questao_80,2023,CH,C,4,D,D,2,True,0.457894
questao_81,2023,CH,A,0,A,E,4,False,0.434052
questao_81,2023,CH,A,1,E,E,0,True,0.45396
questao_81,2023,CH,A,2,D,E,1,False,0.310685
questao_81,2023,CH,A,3,C,E,2,False,0.30416
questao_81,2023,CH,A,4,B,E,3,False,0.470931
questao_83,2023,CH,A,0,A,E,4,False,0.361271
questao_83,2023,CH,A,1,E,E,0,True,0.6524
questao_83,2023,CH,A,2,D,D,0,True,0.380338
questao_83,2023,CH,A,3,C,C,0,True,0.307733
questao_83,2023,CH,A,4,B,B,0,True,0.440306
questao_84,2023,CH,D,0,D,D,3,True,0.312771
questao_84,2023,CH,D,1,C,C,3,True,0.29876
questao_84,2023,CH,D,2,B,B,3,True,0.302699
questao_84,2023,CH,D,3,A,E,2,False,0.439288
questao_84,2023,CH,D,4,E,D,2,False,0.393246
questao_85,2023,CH,C,0,C,B,1,False,0.321691
questao_85,2023,CH,C,1,B,E,0,False,0.255222
questao_85,2023,CH,C,2,A,E,1,False,0.659491
questao_85,2023,CH,C,3,E,D,1,False,0.625472
questao_85,2023,CH,C,4,D,C,1,False,0.410043
questao_87,2023,CH,A,0,A,A,0,True,0.626923
questao_87,2023,CH,A,1,E,E,0,True,0.620622
questao_87,2023,CH,A,2,D,D,0,True,0.883713
questao_87,2023,CH,A,3,C,C,0,True,0.763614
questao_87,2023,CH,A,4,B,B,0,True,0.832409
questao_88,2023,CH,A,0,A,A,0,True,0.369812
questao_88,2023,CH,A,1,E,E,0,True,0.872267
questao_88,2023,CH,A,2,D,D,0,True,0.851885
questao_88,2023,CH,A,3,C,C,0,True,0.756572
questao_88,2023,CH,A,4,B,B,0,True,0.664348
questao_89,2023,CH,D,0,D,D,3,True,0.893571
questao_89,2023,CH,D,1,C,C,3,True,0.686853
questao_89,2023,CH,D,2,B,B,3,True,0.714029
questao_89,2023,CH,D,3,A,A,3,True,0.628256
questao_89,2023,CH,D,4,E,E,3,True,0.919797
questao_90,2023,CH,E,0,E,E,4,True,0.304639
questao_90,2023,CH,E,1,D,B,2,False,0.289319
questao_90,2023,CH,E,2,C,E,1,False,0.375463
questao_90,2023,CH,E,3,B,E,2,False,0.438445
questao_90,2023,CH,E,4,A,E,3,False,0.389357
questao_91,2023,CN,C,0,C,C,2,True,0.510644
questao_91,2023,CN,C,1,B,B,2,True,0.581975
questao_91,2023,CN,C,2,A,E,1,False,0.319338
questao_91,2023,CN,C,3,E,E,2,True,0.710566
questao_91,2023,CN,C,4,D,D,2,True,0.53811
questao_93,2023,CN,D,0,D,D,3,True,0.850811
questao_93,2023,CN,D,1,C,C,3,True,0.322147
questao_93,2023,CN,D,2,B,B,3,True,0.731412
questao_93,2023,CN,D,3,A,A,3,True,0.256909
questao_93,2023,CN,D,4,E,E,3,True,0.519832
questao_94,2023,CN,A,0,A,C,2,False,0.317712
questao_94,2023,CN,A,1,E,B,2,False,0.342755
questao_94,2023,CN,A,2,D,E,1,False,0.310522
questao_94,2023,CN,A,3,C,E,2,False,0.567306
questao_94,2023,CN,A,4,B,D,2,False,0.460339
questao_96,2023,CN,E,0,E,D,3,False,0.747685
questao_96,2023,CN,E,1,D,C,3,False,0.494391
questao_96,2023,CN,E,2,C,D,0,False,0.592447
questao_96,2023,CN,E,3,B,C,0,False,0.227221
questao_96,2023,CN,E,4,A,E,3,False,0.57497
questao_99,2023,CN,E,0,E,D,3,False,0.378637
questao_99,2023,CN,E,1,D,D,4,True,0.759758
questao_99,2023,CN,E,2,C,C,4,True,0.39275
questao_99,2023,CN,E,3,B,E,2,False,0.49534
questao_99,2023,CN,E,4,A,E,3,False,0.403478
questao_102,2023,CN,D,0,D,D,3,True,0.480354
questao_102,2023,CN,D,1,C,C,3,True,0.388296
questao_102,2023,CN,D,2,B,B,3,True,0.243823
questao_102,2023,CN,D,3,A,A,3,True,0.201382
questao_102,2023,CN,D,4,E,E,3,True,0.421921
questao_103,2023,CN,B,0,B,C,2,False,0.24648
questao_103,2023,CN,B,1,A,B,2,False,0.270861
questao_103,2023,CN,B,2,E,E,1,True,0.266746
questao_103,2023,CN,B,3,D,E,2,False,0.274101
questao_103,2023,CN,B,4,C,E,3,False,0.291376
questao_105,2023,CN,D,0,D,C,2,False,0.341989
questao_105,2023,CN,D,1,C,D,4,False,0.529904
questao_105,2023,CN,D,2,B,A,2,False,0.234993
questao_105,2023,CN,D,3,A,E,2,False,0.235984
questao_105,2023,CN,D,4,E,A,4,False,0.295613
questao_106,2023,CN,C,0,C,E,4,False,0.435652
questao_106,2023,CN,C,1,B,D,4,False,0.261653
questao_106,2023,CN,C,2,A,E,1,False,0.348645
questao_106,2023,CN,C,3,E,E,2,True,0.499739
questao_106,2023,CN,C,4,D,D,2,True,0.407814
questao_107,2023,CN,C,0,C,E,4,False,0.263422
questao_107,2023,CN,C,1,B,E,0,False,0.274978
questao_107,2023,CN,C,2,A,E,1,False,0.21376
questao_107,2023,CN,C,3,E,E,2,True,0.196447
questao_107,2023,CN,C,4,D,E,3,False,0.212128
questao_110,2023,CN,B,0,B,E,4,False,0.246178
questao_110,2023,CN,B,1,A,E,0,False,0.266691
questao_110,2023,CN,B,2,E,E,1,True,0.634052
questao_110,2023,CN,B,3,D,D,1,True,0.586329
questao_110,2023,CN,B,4,C,D,2,False,0.304133
questao_112,2023,CN,A,0,A,D,3,False,0.454229
questao_112,2023,CN,A,1,E,D,4,False,0.327651
questao_112,2023,CN,A,2,D,E,1,False,0.326473
questao_112,2023,CN,A,3,C,D,1,False,0.261387
questao_112,2023,CN,A,4,B,E,3,False,0.308131
questao_115,2023,CN,A,0,A,E,4,False,0.54894
questao_115,2023,CN,A,1,E,E,0,True,0.540847
questao_115,2023,CN,A,2,D,E,1,False,0.544583
questao_115,2023,CN,A,3,C,E,2,False,0.475876
questao_115,2023,CN,A,4,B,E,3,False,0.541975
questao_116,2023,CN,A,0,A,E,4,False,0.247714
questao_116,2023,CN,A,1,E,E,0,True,0.273282
questao_116,2023,CN,A,2,D,E,1,False,0.312564
questao_116,2023,CN,A,3,C,E,2,False,0.293556
questao_116,2023,CN,A,4,B,D,2,False,0.305737
questao_117,2023,CN,C,0,C,C,2,True,0.436315
questao_117,2023,CN,C,1,B,B,2,True,0.419995
questao_117,2023,CN,C,2,A,A,2,True,0.231232
questao_117,2023,CN,C,3,E,E,2,True,0.68478
questao_117,2023,CN,C,4,D,D,2,True,0.577497
questao_118,2023,CN,D,0,D,E,4,False,0.380549
questao_118,2023,CN,D,1,C,D,4,False,0.429827
questao_118,2023,CN,D,2,B,C,4,False,0.271406
questao_118,2023,CN,D,3,A,B,4,False,0.420058
questao_118,2023,CN,D,4,E,E,3,True,0.399353
questao_119,2023,CN,D,0,D,D,3,True,0.719291
questao_119,2023,CN,D,1,C,E,0,False,0.625863
questao_119,2023,CN,D,2,B,D,0,False,0.72707
questao_119,2023,CN,D,3,A,C,0,False,0.618536
questao_119,2023,CN,D,4,E,E,3,True,0.370807
questao_121,2023,CN,A,0,A,E,4,False,0.315319
questao_121,2023,CN,A,1,E,E,0,True,0.467856
questao_121,2023,CN,A,2,D,D,0,True,0.692985
questao_121,2023,CN,A,3,C,C,0,True,0.369618
questao_121,2023,CN,A,4,B,B,0,True,0.423987
questao_122,2023,CN,C,0,C,C,2,True,0.375116
questao_122,2023,CN,C,1,B,B,2,True,0.422874
questao_122,2023,CN,C,2,A,D,0,False,0.282436
questao_122,2023,CN,C,3,E,E,2,True,0.246905
questao_122,2023,CN,C,4,D,D,2,True,0.552526
questao_123,2023,CN,D,0,D,D,3,True,0.774445
questao_123,2023,CN,D,1,C,E,0,False,0.386876
questao_123,2023,CN,D,2,B,E,1,False,0.405782
questao_123,2023,CN,D,3,A,D,1,False,0.506669
questao_123,2023,CN,D,4,E,E,3,True,0.513781
questao_124,2023,CN,B,0,B,E,4,False,0.460063
questao_124,2023,CN,B,1,A,D,4,False,0.437765
questao_124,2023,CN,B,2,E,C,4,False,0.29915
questao_124,2023,CN,B,3,D,B,4,False,0.291528
questao_124,2023,CN,B,4,C,E,3,False,0.325646
questao_125,2023,CN,E,0,E,E,4,True,0.52336
questao_125,2023,CN,E,1,D,D,4,True,0.509863
questao_125,2023,CN,E,2,C,D,0,False,0.428354
questao_125,2023,CN,E,3,B,E,2,False,0.297996
questao_125,2023,CN,E,4,A,D,2,False,0.347018
questao_126,2023,CN,A,0,A,E,4,False,0.629522
questao_126,2023,CN,A,1,E,D,4,False,0.591629
questao_126,2023,CN,A,2,D,C,4,False,0.453619
questao_126,2023,CN,A,3,C,B,4,False,0.309324
questao_126,2023,CN,A,4,B,E,3,False,0.25462
questao_127,2023,CN,B,0,B,E,4,False,0.402744
questao_127,2023,CN,B,1,A,E,0,False,0.402059
questao_127,2023,CN,B,2,E,E,1,True,0.445825
questao_127,2023,CN,B,3,D,D,1,True,0.415248
questao_127,2023,CN,B,4,C,E,3,False,0.238022
questao_128,2023,CN,D,0,D,D,3,True,0.542288
questao_128,2023,CN,D,1,C,E,0,False,0.309172
questao_128,2023,CN,D,2,B,E,1,False,0.572527
questao_128,2023,CN,D,3,A,D,1,False,0.350922
questao_128,2023,CN,D,4,E,E,3,True,0.342656
questao_129,2023,CN,C,0,C,E,4,False,0.227447
questao_129,2023,CN,C,1,B,E,0,False,0.285938
questao_129,2023,CN,C,2,A,D,0,False,0.348076
questao_129,2023,CN,C,3,E,D,1,False,0.285881
questao_129,2023,CN,C,4,D,D,2,True,0.459752
questao_130,2023,CN,D,0,D,D,3,True,0.230994
questao_130,2023,CN,D,1,C,B,2,False,0.301001
questao_130,2023,CN,D,2,B,E,1,False,0.330484
questao_130,2023,CN,D,3,A,E,2,False,0.344073
questao_130,2023,CN,D,4,E,D,2,False,0.272573
questao_131,2023,CN,B,0,B,B,1,True,0.81108
questao_131,2023,CN,B,1,A,A,1,True,0.609862
questao_131,2023,CN,B,2,E,E,1,True,0.843938
questao_131,2023,CN,B,3,D,D,1,True,0.891789
questao_131,2023,CN,B,4,C,C,1,True,0.817226
questao_132,2023,CN,E,0,E,E,4,True,0.605911
questao_132,2023,CN,E,1,D,D,4,True,0.566511
questao_132,2023,CN,E,2,C,C,4,True,0.490342
questao_132,2023,CN,E,3,B,B,4,True,0.455082
questao_132,2023,CN,E,4,A,A,4,True,0.303917
questao_133,2023,CN,A,0,A,E,4,False,0.562253
questao_133,2023,CN,A,1,E,D,4,False,0.309382
questao_133,2023,CN,A,2,D,D,0,True,0.278551
questao_133,2023,CN,A,3,C,B,4,False,0.456881
questao_133,2023,CN,A,4,B,A,4,False,0.352898
questao_134,2023,CN,B,0,B,D,3,False,0.366819
questao_134,2023,CN,B,1,A,B,2,False,0.454937
questao_134,2023,CN,B,2,E,A,2,False,0.227669
questao_134,2023,CN,B,3,D,E,2,False,0.771733
questao_134,2023,CN,B,4,C,D,2,False,0.376721
questao_135,2023,CN,D,0,D,D,3,True,0.241527
questao_135,2023,CN,D,1,C,D,4,False,0.232109
questao_135,2023,CN,D,2,B,E,1,False,0.219831
questao_135,2023,CN,D,3,A,D,1,False,0.198326
questao_135,2023,CN,D,4,E,D,2,False,0.223325
questao_137,2023,MT,B,0,B,E,4,False,0.248326
questao_137,2023,MT,B,1,A,E,0,False,0.249458
questao_137,2023,MT,B,2,E,E,1,True,0.29725
questao_137,2023,MT,B,3,D,E,2,False,0.294617
questao_137,2023,MT,B,4,C,E,3,False,0.279789
questao_140,2023,MT,E,0,E,E,4,True,0.353124
questao_140,2023,MT,E,1,D,E,0,False,0.327748
questao_140,2023,MT,E,2,C,D,0,False,0.262536
questao_140,2023,MT,E,3,B,E,2,False,0.336291
questao_140,2023,MT,E,4,A,E,3,False,0.298732
questao_145,2023,MT,D,0,D,D,3,True,0.734371
questao_145,2023,MT,D,1,C,D,4,False,0.686835
questao_145,2023,MT,D,2,B,C,4,False,0.420371
questao_145,2023,MT,D,3,A,E,2,False,0.301417
questao_145,2023,MT,D,4,E,D,2,False,0.297845
questao_146,2023,MT,A,0,A,B,1,False,0.362984
questao_146,2023,MT,A,1,E,E,0,True,0.40759
questao_146,2023,MT,A,2,D,D,0,True,0.701479
questao_146,2023,MT,A,3,C,D,1,False,0.409061
questao_146,2023,MT,A,4,B,B,0,True,0.282871
questao_149,2023,MT,C,0,C,E,4,False,0.317848
questao_149,2023,MT,C,1,B,E,0,False,0.324576
questao_149,2023,MT,C,2,A,D,0,False,0.187526
questao_149,2023,MT,C,3,E,E,2,True,0.308153
questao_149,2023,MT,C,4,D,E,3,False,0.359699
questao_151,2023,MT,C,0,C,C,2,True,0.354394
questao_151,2023,MT,C,1,B,B,2,True,0.283553
questao_151,2023,MT,C,2,A,E,1,False,0.329277
questao_151,2023,MT,C,3,E,B,4,False,0.343075
questao_151,2023,MT,C,4,D,E,3,False,0.325227
questao_152,2023,MT,C,0,C,C,2,True,0.316971
questao_152,2023,MT,C,1,B,B,2,True,0.236757
questao_152,2023,MT,C,2,A,E,1,False,0.231487
questao_152,2023,MT,C,3,E,E,2,True,0.295907
questao_152,2023,MT,C,4,D,D,2,True,0.336585
questao_153,2023,MT,A,0,A,E,4,False,0.298035
questao_153,2023,MT,A,1,E,E,0,True,0.551362
questao_153,2023,MT,A,2,D,E,1,False,0.400986
questao_153,2023,MT,A,3,C,E,2,False,0.458835
questao_153,2023,MT,A,4,B,E,3,False,0.327709
questao_155,2023,MT,B,0,B,E,4,False,0.436179
questao_155,2023,MT,B,1,A,D,4,False,0.304512
questao_155,2023,MT,B,2,E,E,1,True,0.385001
questao_155,2023,MT,B,3,D,E,2,False,0.443136
questao_155,2023,MT,B,4,C,E,3,False,0.33673
questao_156,2023,MT,A,0,A,E,4,False,0.205403
questao_156,2023,MT,A,1,E,E,0,True,0.27138
questao_156,2023,MT,A,2,D,E,1,False,0.302989
questao_156,2023,MT,A,3,C,D,1,False,0.281368
questao_156,2023,MT,A,4,B,D,2,False,0.260506
questao_158,2023,MT,D,0,D,D,3,True,0.381874
questao_158,2023,MT,D,1,C,D,4,False,0.337369
questao_158,2023,MT,D,2,B,E,1,False,0.396097
questao_158,2023,MT,D,3,A,E,2,False,0.454903
questao_158,2023,MT,D,4,E,E,3,True,0.42553
questao_160,2023,MT,D,0,D,E,4,False,0.305356
questao_160,2023,MT,D,1,C,D,4,False,0.322738
questao_160,2023,MT,D,2,B,E,1,False,0.302272
questao_160,2023,MT,D,3,A,E,2,False,0.364875
questao_160,2023,MT,D,4,E,E,3,True,0.365494
questao_161,2023,MT,D,0,D,D,3,True,0.231491
questao_161,2023,MT,D,1,C,C,3,True,0.299253
questao_161,2023,MT,D,2,B,B,3,True,0.221625
questao_161,2023,MT,D,3,A,E,2,False,0.248011
questao_161,2023,MT,D,4,E,E,3,True,0.312587
questao_162,2023,MT,A,0,A,E,4,False,0.51009
questao_162,2023,MT,A,1,E,E,0,True,0.366331
questao_162,2023,MT,A,2,D,E,1,False,0.42541
questao_162,2023,MT,A,3,C,A,3,False,0.292978
questao_162,2023,MT,A,4,B,E,3,False,0.505006
questao_163,2023,MT,E,0,E,E,4,True,0.19611
questao_163,2023,MT,E,1,D,E,0,False,0.234681
questao_163,2023,MT,E,2,C,E,1,False,0.268345
questao_163,2023,MT,E,3,B,E,2,False,0.277894
questao_163,2023,MT,E,4,A,E,3,False,0.224048
questao_165,2023,MT,E,0,E,E,4,True,0.516813
questao_165,2023,MT,E,1,D,D,4,True,0.374338
questao_165,2023,MT,E,2,C,E,1,False,0.306439
questao_165,2023,MT,E,3,B,E,2,False,0.33755
questao_165,2023,MT,E,4,A,E,3,False,0.392952
questao_166,2023,MT,A,0,A,D,3,False,0.267314
questao_166,2023,MT,A,1,E,D,4,False,0.303981
questao_166,2023,MT,A,2,D,E,1,False,0.201681
questao_166,2023,MT,A,3,C,E,2,False,0.233633
questao_166,2023,MT,A,4,B,E,3,False,0.244873
questao_167,2023,MT,B,0,B,C,2,False,0.277187
questao_167,2023,MT,B,1,A,E,0,False,0.198891
questao_167,2023,MT,B,2,E,E,1,True,0.258423
questao_167,2023,MT,B,3,D,E,2,False,0.278735
questao_167,2023,MT,B,4,C,E,3,False,0.243166
questao_171,2023,MT,D,0,D,E,4,False,0.335591
questao_171,2023,MT,D,1,C,E,0,False,0.358301
questao_171,2023,MT,D,2,B,E,1,False,0.320497
questao_171,2023,MT,D,3,A,E,2,False,0.305024
questao_171,2023,MT,D,4,E,E,3,True,0.392293
questao_173,2023,MT,C,0,C,E,4,False,0.465316
questao_173,2023,MT,C,1,B,D,4,False,0.448673
questao_173,2023,MT,C,2,A,E,1,False,0.322357
questao_173,2023,MT,C,3,E,E,2,True,0.373331
questao_173,2023,MT,C,4,D,E,3,False,0.476747
questao_174,2023,MT,A,0,A,E,4,False,0.303969
questao_174,2023,MT,A,1,E,E,0,True,0.303865
questao_174,2023,MT,A,2,D,E,1,False,0.36427
questao_174,2023,MT,A,3,C,E,2,False,0.364832
questao_174,2023,MT,A,4,B,E,3,False,0.299032
questao_175,2023,MT,D,0,D,D,3,True,0.288247
questao_175,2023,MT,D,1,C,E,0,False,0.221009
questao_175,2023,MT,D,2,B,E,1,False,0.289045
questao_175,2023,MT,D,3,A,E,2,False,0.347594
questao_175,2023,MT,D,4,E,E,3,True,0.305096
questao_178,2023,MT,C,0,C,D,3,False,0.241945
questao_178,2023,MT,C,1,B,D,4,False,0.281692
questao_178,2023,MT,C,2,A,C,4,False,0.242442
questao_178,2023,MT,C,3,E,E,2,True,0.277682
questao_178,2023,MT,C,4,D,D,2,True,0.264286
questao_180,2023,MT,B,0,B,E,4,False,0.356927
questao_180,2023,MT,B,1,A,D,4,False,0.232589
questao_180,2023,MT,B,2,E,C,4,False,0.273942
questao_180,2023,MT,B,3,D,D,1,True,0.624329
questao_180,2023,MT,B,4,C,C,1,True,0.307585
questao_01,2024,LC,A,0,A,E,4,False,0.458719
questao_01,2024,LC,A,1,E,E,0,True,0.841022
questao_01,2024,LC,A,2,D,D,0,True,0.546896
questao_01,2024,LC,A,3,C,C,0,True,0.779249
questao_01,2024,LC,A,4,B,E,3,False,0.473936
questao_05,2024,LC,A,0,A,E,4,False,0.553039
questao_05,2024,LC,A,1,E,E,0,True,0.507887
questao_05,2024,LC,A,2,D,D,0,True,0.475201
questao_05,2024,LC,A,3,C,E,2,False,0.273824
questao_05,2024,LC,A,4,B,B,0,True,0.363918
questao_06,2024,LC,C,0,C,E,4,False,0.263616
questao_06,2024,LC,C,1,B,E,0,False,0.293951
questao_06,2024,LC,C,2,A,E,1,False,0.421633
questao_06,2024,LC,C,3,E,D,1,False,0.329325
questao_06,2024,LC,C,4,D,D,2,True,0.331746
questao_07,2024,LC,B,0,B,E,4,False,0.328058
questao_07,2024,LC,B,1,A,D,4,False,0.274316
questao_07,2024,LC,B,2,E,E,1,True,0.278778
questao_07,2024,LC,B,3,D,D,1,True,0.305578
questao_07,2024,LC,B,4,C,E,3,False,0.461628
questao_08,2024,LC,E,0,E,E,4,True,0.621277
questao_08,2024,LC,E,1,D,D,4,True,0.504318
questao_08,2024,LC,E,2,C,C,4,True,0.684402
questao_08,2024,LC,E,3,B,B,4,True,0.513105
questao_08,2024,LC,E,4,A,A,4,True,0.488853
questao_09,2024,LC,D,0,D,E,4,False,0.282303
questao_09,2024,LC,D,1,C,E,0,False,0.348585
questao_09,2024,LC,D,2,B,D,0,False,0.722784
questao_09,2024,LC,D,3,A,C,0,False,0.424786
questao_09,2024,LC,D,4,E,B,0,False,0.26127
questao_10,2024,LC,A,0,A,A,0,True,0.322747
questao_10,2024,LC,A,1,E,E,0,True,0.74828
questao_10,2024,LC,A,2,D,D,0,True,0.591831
questao_10,2024,LC,A,3,C,C,0,True,0.222748
questao_10,2024,LC,A,4,B,B,0,True,0.49736
questao_11,2024,LC,D,0,D,D,3,True,0.662735
questao_11,2024,LC,D,1,C,C,3,True,0.636359
questao_11,2024,LC,D,2,B,E,1,False,0.450048
questao_11,2024,LC,D,3,A,D,1,False,0.291246
questao_11,2024,LC,D,4,E,E,3,True,0.750593
questao_13,2024,LC,E,0,E,E,4,True,0.546783
questao_13,2024,LC,E,1,D,E,0,False,0.463623
questao_13,2024,LC,E,2,C,D,0,False,0.459593
questao_13,2024,LC,E,3,B,C,0,False,0.26253
questao_13,2024,LC,E,4,A,B,0,False,0.400193
questao_14,2024,LC,B,0,B,B,1,True,0.412795
questao_14,2024,LC,B,1,A,A,1,True,0.294082
questao_14,2024,LC,B,2,E,E,1,True,0.344264
questao_14,2024,LC,B,3,D,D,1,True,0.400088
questao_14,2024,LC,B,4,C,C,1,True,0.193905
questao_15,2024,LC,D,0,D,D,3,True,0.494258
questao_15,2024,LC,D,1,C,E,0,False,0.368304
questao_15,2024,LC,D,2,B,D,0,False,0.43572
questao_15,2024,LC,D,3,A,D,1,False,0.350508
questao_15,2024,LC,D,4,E,E,3,True,0.318716
questao_17,2024,LC,B,0,B,B,1,True,0.372195
questao_17,2024,LC,B,1,A,D,4,False,0.343184
questao_17,2024,LC,B,2,E,E,1,True,0.667543
questao_17,2024,LC,B,3,D,D,1,True,0.78083
questao_17,2024,LC,B,4,C,C,1,True,0.46197
questao_19,2024,LC,B,0,B,B,1,True,0.602662
questao_19,2024,LC,B,1,A,A,1,True,0.397469
questao_19,2024,LC,B,2,E,D,0,False,0.407355
questao_19,2024,LC,B,3,D,D,1,True,0.518335
questao_19,2024,LC,B,4,C,B,0,False,0.371013
questao_20,2024,LC,B,0,B,D,3,False,0.753251
questao_20,2024,LC,B,1,A,D,4,False,0.491735
questao_20,2024,LC,B,2,E,E,1,True,0.778888
questao_20,2024,LC,B,3,D,D,1,True,0.904136
questao_20,2024,LC,B,4,C,C,1,True,0.637711
questao_21,2024,LC,C,0,C,E,4,False,0.326979
questao_21,2024,LC,C,1,B,E,0,False,0.456665
questao_21,2024,LC,C,2,A,D,0,False,0.247786
questao_21,2024,LC,C,3,E,E,2,True,0.339814
questao_21,2024,LC,C,4,D,E,3,False,0.333686
questao_22,2024,LC,E,0,E,D,3,False,0.327391
questao_22,2024,LC,E,1,D,E,0,False,0.254491
questao_22,2024,LC,E,2,C,E,1,False,0.227581
questao_22,2024,LC,E,3,B,E,2,False,0.263258
questao_22,2024,LC,E,4,A,E,3,False,0.466915
questao_24,2024,LC,C,0,C,E,4,False,0.219064
questao_24,2024,LC,C,1,B,E,0,False,0.330387
questao_24,2024,LC,C,2,A,D,0,False,0.309425
questao_24,2024,LC,C,3,E,E,2,True,0.223357
questao_24,2024,LC,C,4,D,B,0,False,0.433012
questao_25,2024,LC,B,0,B,D,3,False,0.349896
questao_25,2024,LC,B,1,A,E,0,False,0.241789
questao_25,2024,LC,B,2,E,B,3,False,0.435202
questao_25,2024,LC,B,3,D,D,1,True,0.232994
questao_25,2024,LC,B,4,C,E,3,False,0.323801
questao_26,2024,LC,D,0,D,E,4,False,0.22619
questao_26,2024,LC,D,1,C,D,4,False,0.251306
questao_26,2024,LC,D,2,B,D,0,False,0.24748
questao_26,2024,LC,D,3,A,E,2,False,0.200394
questao_26,2024,LC,D,4,E,E,3,True,0.25348
questao_28,2024,LC,B,0,B,C,2,False,0.248079
questao_28,2024,LC,B,1,A,D,4,False,0.369083
questao_28,2024,LC,B,2,E,C,4,False,0.260799
questao_28,2024,LC,B,3,D,B,4,False,0.254072
questao_28,2024,LC,B,4,C,D,2,False,0.344802
questao_29,2024,LC,A,0,A,D,3,False,0.490214
questao_29,2024,LC,A,1,E,E,0,True,0.329378
questao_29,2024,LC,A,2,D,B,3,False,0.250414
questao_29,2024,LC,A,3,C,E,2,False,0.30039
questao_29,2024,LC,A,4,B,E,3,False,0.503241
questao_30,2024,LC,D,0,D,E,4,False,0.265044
questao_30,2024,LC,D,1,C,E,0,False,0.408272
questao_30,2024,LC,D,2,B,E,1,False,0.326047
questao_30,2024,LC,D,3,A,E,2,False,0.39699
questao_30,2024,LC,D,4,E,E,3,True,0.379292
questao_31,2024,LC,D,0,D,D,3,True,0.547684
questao_31,2024,LC,D,1,C,B,2,False,0.258657
questao_31,2024,LC,D,2,B,B,3,True,0.401624
questao_31,2024,LC,D,3,A,A,3,True,0.387186
questao_31,2024,LC,D,4,E,E,3,True,0.600472
questao_32,2024,LC,D,0,D,C,2,False,0.353509
questao_32,2024,LC,D,1,C,E,0,False,0.616675
questao_32,2024,LC,D,2,B,D,0,False,0.669679
questao_32,2024,LC,D,3,A,C,0,False,0.441764
questao_32,2024,LC,D,4,E,D,2,False,0.519132
questao_33,2024,LC,C,0,C,E,4,False,0.243589
questao_33,2024,LC,C,1,B,E,0,False,0.368245
questao_33,2024,LC,C,2,A,E,1,False,0.274716
questao_33,2024,LC,C,3,E,E,2,True,0.487237
questao_33,2024,LC,C,4,D,D,2,True,0.257561
questao_34,2024,LC,B,0,B,B,1,True,0.629488
questao_34,2024,LC,B,1,A,A,1,True,0.506213
questao_34,2024,LC,B,2,E,E,1,True,0.846207
questao_34,2024,LC,B,3,D,D,1,True,0.78557
questao_34,2024,LC,B,4,C,C,1,True,0.597583
questao_35,2024,LC,D,0,D,D,3,True,0.696062
questao_35,2024,LC,D,1,C,C,3,True,0.46806
questao_35,2024,LC,D,2,B,B,3,True,0.56491
questao_35,2024,LC,D,3,A,A,3,True,0.347354
questao_35,2024,LC,D,4,E,E,3,True,0.752164
questao_36,2024,LC,E,0,E,E,4,True,0.543492
questao_36,2024,LC,E,1,D,D,4,True,0.511409
questao_36,2024,LC,E,2,C,C,4,True,0.358439
questao_36,2024,LC,E,3,B,B,4,True,0.392593
questao_36,2024,LC,E,4,A,E,3,False,0.338737
questao_37,2024,LC,D,0,D,D,3,True,0.852386
questao_37,2024,LC,D,1,C,C,3,True,0.700942
questao_37,2024,LC,D,2,B,B,3,True,0.735543
questao_37,2024,LC,D,3,A,A,3,True,0.549404
questao_37,2024,LC,D,4,E,E,3,True,0.803242
questao_38,2024,LC,D,0,D,D,3,True,0.871177
questao_38,2024,LC,D,1,C,C,3,True,0.688271
questao_38,2024,LC,D,2,B,B,3,True,0.618265
questao_38,2024,LC,D,3,A,E,2,False,0.296898
questao_38,2024,LC,D,4,E,E,3,True,0.795542
questao_39,2024,LC,C,0,C,B,1,False,0.497849
questao_39,2024,LC,C,1,B,B,2,True,0.307723
questao_39,2024,LC,C,2,A,E,1,False,0.757553
questao_39,2024,LC,C,3,E,E,2,True,0.61238
questao_39,2024,LC,C,4,D,D,2,True,0.462818
questao_40,2024,LC,E,0,E,E,4,True,0.873521
questao_40,2024,LC,E,1,D,D,4,True,0.751855
questao_40,2024,LC,E,2,C,C,4,True,0.565648
questao_40,2024,LC,E,3,B,B,4,True,0.671196
questao_40,2024,LC,E,4,A,A,4,True,0.54359
questao_41,2024,LC,C,0,C,C,2,True,0.657871
questao_41,2024,LC,C,1,B,B,2,True,0.527248
